"";"cor_raca";"faixa_etaria"
"976";"Branca";"15-29"
"977";"Branca";"15-29"
"978";"Branca";"15-29"
"979";"Branca";"15-29"
"980";"Branca";"15-29"
"981";"Branca";"15-29"
"982";"Branca";"15-29"
"983";"Branca";"15-29"
"984";"Branca";"15-29"
"985";"Branca";"15-29"
"986";"Branca";"15-29"
"987";"Branca";"15-29"
"988";"Branca";"15-29"
"989";"Branca";"15-29"
"990";"Branca";"15-29"
"991";"Branca";"15-29"
"992";"Branca";"15-29"
"993";"Branca";"15-29"
"994";"Branca";"15-29"
"995";"Branca";"15-29"
"996";"Branca";"15-29"
"997";"Branca";"15-29"
"998";"Branca";"15-29"
"999";"Branca";"15-29"
"1000";"Branca";"15-29"
"1001";"Branca";"15-29"
"1002";"Branca";"15-29"
"1003";"Branca";"15-29"
"1004";"Branca";"15-29"
"1005";"Branca";"15-29"
"1006";"Branca";"15-29"
"1007";"Branca";"15-29"
"1008";"Branca";"15-29"
"1009";"Branca";"15-29"
"1010";"Branca";"15-29"
"1011";"Branca";"15-29"
"1012";"Branca";"15-29"
"1013";"Branca";"15-29"
"1014";"Branca";"15-29"
"1015";"Branca";"15-29"
"1016";"Branca";"15-29"
"1017";"Branca";"15-29"
"1018";"Branca";"15-29"
"1019";"Branca";"15-29"
"1020";"Branca";"15-29"
"1021";"Branca";"15-29"
"1022";"Branca";"15-29"
"1023";"Branca";"15-29"
"1024";"Branca";"15-29"
"1025";"Branca";"15-29"
"1026";"Branca";"15-29"
"1027";"Branca";"15-29"
"1028";"Branca";"15-29"
"1029";"Branca";"15-29"
"1030";"Branca";"15-29"
"1031";"Branca";"15-29"
"1032";"Branca";"15-29"
"1033";"Branca";"15-29"
"1034";"Branca";"15-29"
"1035";"Branca";"15-29"
"1036";"Branca";"15-29"
"1037";"Branca";"15-29"
"1038";"Branca";"15-29"
"1039";"Branca";"15-29"
"1040";"Branca";"15-29"
"1041";"Branca";"15-29"
"1042";"Branca";"15-29"
"1043";"Branca";"15-29"
"1044";"Branca";"15-29"
"1045";"Branca";"15-29"
"1046";"Branca";"15-29"
"1047";"Branca";"15-29"
"1048";"Branca";"15-29"
"1049";"Branca";"15-29"
"1050";"Branca";"15-29"
"1051";"Branca";"15-29"
"1052";"Branca";"15-29"
"1053";"Branca";"15-29"
"1054";"Branca";"15-29"
"1055";"Branca";"15-29"
"1056";"Branca";"15-29"
"1057";"Branca";"15-29"
"1058";"Branca";"15-29"
"1059";"Branca";"15-29"
"1060";"Branca";"15-29"
"1061";"Branca";"15-29"
"1062";"Branca";"15-29"
"1063";"Branca";"15-29"
"1064";"Branca";"15-29"
"1065";"Branca";"15-29"
"1066";"Branca";"15-29"
"1067";"Branca";"15-29"
"1068";"Branca";"15-29"
"1069";"Branca";"15-29"
"1070";"Branca";"15-29"
"1071";"Branca";"15-29"
"1072";"Branca";"15-29"
"1073";"Branca";"15-29"
"1074";"Branca";"15-29"
"1075";"Branca";"15-29"
"1076";"Branca";"15-29"
"1077";"Branca";"15-29"
"1078";"Branca";"15-29"
"1079";"Branca";"15-29"
"1080";"Branca";"15-29"
"1081";"Branca";"15-29"
"1082";"Branca";"15-29"
"1083";"Branca";"15-29"
"1084";"Branca";"15-29"
"1085";"Branca";"15-29"
"1086";"Branca";"15-29"
"1087";"Branca";"15-29"
"1088";"Branca";"15-29"
"1089";"Branca";"15-29"
"1090";"Branca";"15-29"
"1091";"Branca";"15-29"
"1092";"Branca";"15-29"
"1093";"Branca";"15-29"
"1094";"Branca";"15-29"
"1095";"Branca";"15-29"
"1096";"Branca";"15-29"
"1097";"Branca";"15-29"
"1098";"Branca";"15-29"
"1099";"Branca";"15-29"
"1100";"Branca";"15-29"
"1101";"Branca";"15-29"
"1102";"Branca";"15-29"
"1103";"Branca";"15-29"
"1104";"Branca";"15-29"
"1105";"Branca";"15-29"
"1106";"Branca";"15-29"
"1107";"Branca";"15-29"
"1108";"Branca";"15-29"
"1109";"Branca";"15-29"
"1110";"Branca";"15-29"
"1111";"Branca";"15-29"
"1112";"Branca";"15-29"
"1113";"Branca";"15-29"
"1114";"Branca";"15-29"
"1115";"Branca";"15-29"
"1116";"Branca";"15-29"
"1117";"Branca";"15-29"
"1118";"Branca";"15-29"
"1119";"Branca";"15-29"
"1120";"Branca";"15-29"
"1121";"Branca";"15-29"
"1122";"Branca";"15-29"
"1123";"Branca";"15-29"
"1124";"Branca";"15-29"
"1125";"Branca";"15-29"
"1126";"Branca";"15-29"
"1127";"Branca";"15-29"
"1128";"Branca";"15-29"
"1129";"Branca";"15-29"
"1130";"Branca";"15-29"
"1131";"Branca";"15-29"
"1132";"Branca";"15-29"
"1133";"Branca";"15-29"
"1134";"Branca";"15-29"
"1135";"Branca";"15-29"
"1136";"Branca";"15-29"
"1137";"Branca";"15-29"
"1138";"Branca";"15-29"
"1139";"Branca";"15-29"
"1140";"Branca";"15-29"
"1141";"Branca";"15-29"
"1142";"Branca";"15-29"
"1143";"Branca";"15-29"
"1144";"Branca";"15-29"
"1145";"Branca";"15-29"
"1146";"Branca";"15-29"
"1147";"Branca";"15-29"
"1148";"Branca";"15-29"
"1149";"Branca";"15-29"
"1150";"Branca";"15-29"
"1151";"Branca";"15-29"
"1152";"Branca";"15-29"
"1153";"Branca";"15-29"
"1154";"Branca";"15-29"
"1155";"Branca";"15-29"
"1156";"Branca";"15-29"
"1157";"Branca";"15-29"
"1158";"Branca";"15-29"
"1159";"Branca";"15-29"
"1160";"Branca";"15-29"
"1161";"Branca";"15-29"
"1162";"Branca";"15-29"
"1163";"Branca";"15-29"
"1164";"Branca";"15-29"
"1165";"Branca";"15-29"
"1166";"Branca";"15-29"
"1167";"Branca";"15-29"
"1168";"Branca";"15-29"
"1169";"Branca";"15-29"
"1170";"Branca";"15-29"
"1171";"Branca";"15-29"
"1172";"Branca";"15-29"
"1173";"Branca";"15-29"
"1174";"Branca";"15-29"
"1175";"Branca";"15-29"
"1176";"Branca";"15-29"
"1177";"Branca";"15-29"
"1178";"Branca";"15-29"
"1179";"Branca";"15-29"
"1180";"Branca";"15-29"
"1181";"Branca";"15-29"
"1182";"Branca";"15-29"
"1183";"Branca";"15-29"
"1184";"Branca";"15-29"
"1185";"Branca";"15-29"
"1186";"Branca";"15-29"
"1187";"Branca";"15-29"
"1188";"Branca";"15-29"
"1189";"Branca";"15-29"
"1190";"Branca";"15-29"
"1191";"Branca";"15-29"
"1192";"Branca";"15-29"
"1193";"Branca";"15-29"
"1194";"Branca";"15-29"
"1195";"Branca";"15-29"
"1196";"Branca";"15-29"
"1197";"Branca";"15-29"
"1198";"Branca";"15-29"
"1199";"Branca";"15-29"
"1200";"Branca";"15-29"
"1201";"Branca";"15-29"
"1202";"Branca";"15-29"
"1203";"Branca";"15-29"
"1204";"Branca";"15-29"
"1205";"Branca";"15-29"
"1206";"Branca";"15-29"
"1207";"Branca";"15-29"
"1208";"Branca";"15-29"
"1209";"Branca";"15-29"
"1210";"Branca";"15-29"
"1211";"Branca";"15-29"
"1212";"Branca";"15-29"
"1213";"Branca";"15-29"
"1214";"Branca";"15-29"
"1215";"Branca";"15-29"
"1216";"Branca";"15-29"
"1217";"Branca";"15-29"
"1218";"Branca";"15-29"
"1219";"Branca";"15-29"
"1220";"Branca";"15-29"
"1221";"Branca";"15-29"
"1222";"Branca";"15-29"
"1223";"Branca";"15-29"
"1224";"Branca";"15-29"
"1225";"Branca";"15-29"
"1226";"Branca";"15-29"
"1227";"Branca";"15-29"
"1228";"Branca";"15-29"
"1229";"Branca";"15-29"
"1230";"Branca";"15-29"
"1231";"Branca";"15-29"
"1232";"Branca";"15-29"
"1233";"Branca";"15-29"
"1234";"Branca";"15-29"
"1235";"Branca";"15-29"
"1236";"Branca";"15-29"
"1237";"Branca";"15-29"
"1238";"Branca";"15-29"
"1239";"Branca";"15-29"
"1240";"Branca";"15-29"
"1241";"Branca";"15-29"
"1242";"Branca";"15-29"
"1243";"Branca";"15-29"
"1244";"Branca";"15-29"
"1245";"Branca";"15-29"
"1246";"Branca";"15-29"
"1247";"Branca";"15-29"
"1248";"Branca";"15-29"
"1249";"Branca";"15-29"
"1250";"Branca";"15-29"
"1251";"Branca";"15-29"
"1252";"Branca";"15-29"
"1253";"Branca";"15-29"
"1254";"Branca";"15-29"
"1255";"Branca";"15-29"
"1256";"Branca";"15-29"
"1257";"Branca";"15-29"
"1258";"Branca";"15-29"
"1259";"Branca";"15-29"
"1260";"Branca";"15-29"
"1261";"Branca";"15-29"
"1262";"Branca";"15-29"
"1263";"Branca";"15-29"
"1264";"Branca";"15-29"
"1265";"Branca";"15-29"
"1266";"Branca";"15-29"
"1267";"Branca";"15-29"
"1268";"Branca";"15-29"
"1269";"Branca";"15-29"
"1270";"Branca";"15-29"
"1271";"Branca";"15-29"
"1272";"Branca";"15-29"
"1273";"Branca";"15-29"
"1274";"Branca";"15-29"
"1275";"Branca";"15-29"
"1276";"Branca";"15-29"
"1277";"Branca";"15-29"
"1278";"Branca";"15-29"
"1279";"Branca";"15-29"
"1280";"Branca";"15-29"
"1281";"Branca";"15-29"
"1282";"Branca";"15-29"
"1283";"Branca";"15-29"
"1284";"Branca";"15-29"
"1285";"Branca";"15-29"
"1286";"Branca";"15-29"
"1287";"Branca";"15-29"
"1288";"Branca";"15-29"
"1289";"Branca";"15-29"
"1290";"Branca";"15-29"
"1291";"Branca";"15-29"
"1292";"Branca";"15-29"
"1293";"Branca";"15-29"
"1294";"Branca";"15-29"
"1295";"Branca";"15-29"
"1296";"Branca";"15-29"
"1297";"Branca";"15-29"
"1298";"Branca";"15-29"
"1299";"Branca";"15-29"
"1300";"Branca";"15-29"
"1301";"Branca";"15-29"
"1302";"Branca";"15-29"
"1303";"Branca";"15-29"
"1304";"Branca";"15-29"
"1305";"Branca";"15-29"
"1306";"Branca";"15-29"
"1307";"Branca";"15-29"
"1308";"Branca";"15-29"
"1309";"Branca";"15-29"
"1310";"Branca";"15-29"
"1311";"Branca";"15-29"
"1312";"Branca";"15-29"
"1313";"Branca";"15-29"
"1314";"Branca";"15-29"
"1315";"Branca";"15-29"
"1316";"Branca";"15-29"
"1317";"Branca";"15-29"
"1318";"Branca";"15-29"
"1319";"Branca";"15-29"
"1320";"Branca";"15-29"
"1321";"Branca";"15-29"
"1322";"Branca";"15-29"
"1323";"Branca";"15-29"
"1324";"Branca";"15-29"
"1325";"Branca";"15-29"
"1326";"Branca";"15-29"
"1327";"Branca";"15-29"
"1328";"Branca";"15-29"
"1329";"Branca";"15-29"
"1330";"Branca";"15-29"
"1331";"Branca";"15-29"
"1332";"Branca";"15-29"
"1333";"Branca";"15-29"
"1334";"Branca";"15-29"
"1335";"Branca";"15-29"
"1336";"Branca";"15-29"
"1337";"Branca";"15-29"
"1338";"Branca";"15-29"
"1339";"Branca";"15-29"
"1340";"Branca";"15-29"
"1341";"Branca";"15-29"
"1342";"Branca";"15-29"
"1343";"Branca";"15-29"
"1344";"Branca";"15-29"
"1345";"Branca";"15-29"
"1346";"Branca";"15-29"
"1347";"Branca";"15-29"
"1348";"Branca";"15-29"
"1349";"Branca";"15-29"
"1350";"Branca";"15-29"
"1351";"Branca";"15-29"
"1352";"Branca";"15-29"
"1353";"Branca";"15-29"
"1354";"Branca";"15-29"
"1355";"Branca";"15-29"
"1356";"Branca";"15-29"
"1357";"Branca";"15-29"
"1358";"Branca";"15-29"
"1359";"Branca";"15-29"
"1360";"Branca";"15-29"
"1361";"Branca";"15-29"
"1362";"Branca";"15-29"
"1363";"Branca";"15-29"
"1364";"Branca";"15-29"
"1365";"Branca";"15-29"
"1366";"Branca";"15-29"
"1367";"Branca";"15-29"
"1368";"Branca";"15-29"
"1369";"Branca";"15-29"
"1370";"Branca";"15-29"
"1371";"Branca";"15-29"
"1372";"Branca";"15-29"
"1373";"Branca";"15-29"
"1374";"Branca";"15-29"
"1375";"Branca";"15-29"
"1376";"Branca";"15-29"
"1377";"Branca";"15-29"
"1378";"Branca";"15-29"
"1379";"Branca";"15-29"
"1380";"Branca";"15-29"
"1381";"Branca";"15-29"
"1382";"Branca";"15-29"
"1383";"Branca";"15-29"
"1384";"Branca";"15-29"
"1385";"Branca";"15-29"
"1386";"Branca";"15-29"
"1387";"Branca";"15-29"
"1388";"Branca";"15-29"
"1389";"Branca";"15-29"
"1390";"Branca";"15-29"
"1391";"Branca";"15-29"
"1392";"Branca";"15-29"
"1393";"Branca";"15-29"
"1394";"Branca";"15-29"
"1395";"Branca";"15-29"
"1396";"Branca";"15-29"
"1397";"Branca";"15-29"
"1398";"Branca";"15-29"
"1399";"Branca";"15-29"
"1400";"Branca";"15-29"
"1401";"Branca";"15-29"
"1402";"Branca";"15-29"
"1403";"Branca";"15-29"
"1404";"Branca";"15-29"
"1405";"Branca";"15-29"
"1406";"Branca";"15-29"
"1407";"Branca";"15-29"
"1408";"Branca";"15-29"
"1409";"Branca";"15-29"
"1410";"Branca";"15-29"
"1411";"Branca";"15-29"
"1412";"Branca";"15-29"
"1413";"Branca";"15-29"
"1414";"Branca";"15-29"
"1415";"Branca";"15-29"
"1416";"Branca";"15-29"
"1417";"Branca";"15-29"
"1418";"Branca";"15-29"
"1419";"Branca";"15-29"
"1420";"Branca";"15-29"
"1421";"Branca";"15-29"
"1422";"Branca";"15-29"
"1423";"Branca";"15-29"
"1424";"Branca";"15-29"
"1425";"Branca";"15-29"
"1426";"Branca";"15-29"
"1427";"Branca";"15-29"
"1428";"Branca";"15-29"
"1429";"Branca";"15-29"
"1430";"Branca";"15-29"
"1431";"Branca";"15-29"
"1432";"Branca";"15-29"
"1433";"Branca";"15-29"
"1434";"Branca";"15-29"
"1435";"Branca";"15-29"
"1436";"Branca";"15-29"
"1437";"Branca";"15-29"
"1438";"Branca";"15-29"
"1439";"Branca";"15-29"
"1440";"Branca";"15-29"
"1441";"Branca";"15-29"
"1442";"Branca";"15-29"
"1443";"Branca";"15-29"
"1444";"Branca";"15-29"
"1445";"Branca";"15-29"
"1446";"Branca";"15-29"
"1447";"Branca";"15-29"
"1448";"Branca";"15-29"
"1449";"Branca";"15-29"
"1450";"Branca";"15-29"
"1451";"Branca";"15-29"
"1452";"Branca";"15-29"
"1453";"Branca";"15-29"
"1454";"Branca";"15-29"
"1455";"Branca";"15-29"
"1456";"Branca";"15-29"
"1457";"Branca";"15-29"
"1458";"Branca";"15-29"
"1459";"Branca";"15-29"
"1460";"Branca";"15-29"
"1461";"Branca";"15-29"
"1462";"Branca";"15-29"
"1463";"Branca";"15-29"
"1464";"Branca";"15-29"
"1465";"Branca";"15-29"
"1466";"Branca";"15-29"
"1467";"Branca";"15-29"
"1468";"Branca";"15-29"
"1469";"Branca";"15-29"
"1470";"Branca";"15-29"
"1471";"Branca";"15-29"
"1472";"Branca";"15-29"
"1473";"Branca";"15-29"
"1474";"Branca";"15-29"
"1475";"Branca";"15-29"
"1476";"Branca";"15-29"
"1477";"Branca";"15-29"
"1478";"Branca";"15-29"
"1479";"Branca";"15-29"
"1480";"Branca";"15-29"
"1481";"Branca";"15-29"
"1482";"Branca";"15-29"
"1483";"Branca";"15-29"
"1484";"Branca";"15-29"
"1485";"Branca";"15-29"
"1486";"Branca";"15-29"
"1487";"Branca";"15-29"
"1488";"Branca";"15-29"
"1489";"Branca";"15-29"
"1490";"Branca";"15-29"
"1491";"Branca";"15-29"
"1492";"Branca";"15-29"
"1493";"Branca";"15-29"
"1494";"Branca";"15-29"
"1495";"Branca";"15-29"
"1496";"Branca";"15-29"
"1497";"Branca";"15-29"
"1498";"Branca";"15-29"
"1499";"Branca";"15-29"
"1500";"Branca";"15-29"
"1501";"Branca";"15-29"
"1502";"Branca";"15-29"
"1503";"Branca";"15-29"
"1504";"Branca";"15-29"
"1505";"Branca";"15-29"
"1506";"Branca";"15-29"
"1507";"Branca";"15-29"
"1508";"Branca";"15-29"
"1509";"Branca";"15-29"
"1510";"Branca";"15-29"
"1511";"Branca";"15-29"
"1512";"Branca";"15-29"
"1513";"Branca";"15-29"
"1514";"Branca";"15-29"
"1515";"Branca";"15-29"
"1516";"Branca";"15-29"
"1517";"Branca";"15-29"
"1518";"Branca";"15-29"
"1519";"Branca";"15-29"
"1520";"Branca";"15-29"
"1521";"Branca";"15-29"
"1522";"Branca";"15-29"
"1523";"Branca";"15-29"
"1524";"Branca";"15-29"
"1525";"Branca";"15-29"
"1526";"Branca";"15-29"
"1527";"Branca";"15-29"
"1528";"Branca";"15-29"
"1529";"Branca";"15-29"
"1530";"Branca";"15-29"
"1531";"Branca";"15-29"
"1532";"Branca";"15-29"
"1533";"Branca";"15-29"
"1534";"Branca";"15-29"
"1535";"Branca";"15-29"
"1536";"Branca";"15-29"
"1537";"Branca";"15-29"
"1538";"Branca";"15-29"
"1539";"Branca";"15-29"
"1540";"Branca";"15-29"
"1541";"Branca";"15-29"
"1542";"Branca";"15-29"
"1543";"Branca";"15-29"
"1544";"Branca";"15-29"
"1545";"Branca";"15-29"
"1546";"Branca";"15-29"
"1547";"Branca";"15-29"
"1548";"Branca";"15-29"
"1549";"Branca";"15-29"
"1550";"Branca";"15-29"
"1551";"Branca";"15-29"
"1552";"Branca";"15-29"
"1553";"Branca";"15-29"
"1554";"Branca";"15-29"
"1555";"Branca";"15-29"
"1556";"Branca";"15-29"
"1557";"Branca";"15-29"
"1558";"Branca";"15-29"
"1559";"Branca";"15-29"
"1560";"Branca";"15-29"
"1561";"Branca";"15-29"
"1562";"Branca";"15-29"
"1563";"Branca";"15-29"
"1564";"Branca";"15-29"
"1565";"Branca";"15-29"
"1566";"Branca";"15-29"
"1567";"Branca";"15-29"
"1568";"Branca";"15-29"
"1569";"Branca";"15-29"
"1570";"Branca";"15-29"
"1571";"Branca";"15-29"
"1572";"Branca";"15-29"
"1573";"Branca";"15-29"
"1574";"Branca";"15-29"
"1575";"Branca";"15-29"
"1576";"Branca";"15-29"
"1577";"Branca";"15-29"
"1578";"Branca";"15-29"
"1579";"Branca";"15-29"
"1580";"Branca";"15-29"
"1581";"Branca";"15-29"
"1582";"Branca";"15-29"
"1583";"Branca";"15-29"
"1584";"Branca";"15-29"
"1585";"Branca";"15-29"
"1586";"Branca";"15-29"
"1587";"Branca";"15-29"
"1588";"Branca";"15-29"
"1589";"Branca";"15-29"
"1590";"Branca";"15-29"
"1591";"Branca";"15-29"
"1592";"Branca";"15-29"
"1593";"Branca";"15-29"
"1594";"Branca";"15-29"
"1595";"Branca";"15-29"
"1596";"Branca";"15-29"
"1597";"Branca";"15-29"
"1598";"Branca";"15-29"
"1599";"Branca";"15-29"
"1600";"Branca";"15-29"
"1601";"Branca";"15-29"
"1602";"Branca";"15-29"
"1603";"Branca";"15-29"
"1604";"Branca";"15-29"
"1605";"Branca";"15-29"
"1606";"Branca";"15-29"
"1607";"Branca";"15-29"
"1608";"Branca";"15-29"
"1609";"Branca";"15-29"
"1610";"Branca";"15-29"
"1611";"Branca";"15-29"
"1612";"Branca";"15-29"
"1613";"Branca";"15-29"
"1614";"Branca";"15-29"
"1615";"Branca";"15-29"
"1616";"Branca";"15-29"
"1617";"Branca";"15-29"
"1618";"Branca";"15-29"
"1619";"Branca";"15-29"
"1620";"Branca";"15-29"
"1621";"Branca";"15-29"
"1622";"Branca";"15-29"
"1623";"Branca";"15-29"
"1624";"Branca";"15-29"
"1625";"Branca";"15-29"
"1626";"Branca";"15-29"
"1627";"Branca";"15-29"
"1628";"Branca";"15-29"
"1629";"Branca";"15-29"
"1630";"Branca";"15-29"
"1631";"Branca";"15-29"
"1632";"Branca";"15-29"
"1633";"Branca";"15-29"
"1634";"Branca";"15-29"
"1635";"Branca";"15-29"
"1636";"Branca";"15-29"
"1637";"Branca";"15-29"
"1638";"Branca";"15-29"
"1639";"Branca";"15-29"
"1640";"Branca";"15-29"
"1641";"Branca";"15-29"
"1642";"Branca";"15-29"
"1643";"Branca";"15-29"
"1644";"Branca";"15-29"
"1645";"Branca";"15-29"
"1646";"Branca";"15-29"
"1647";"Branca";"15-29"
"1648";"Branca";"15-29"
"1649";"Branca";"15-29"
"1650";"Branca";"15-29"
"1651";"Branca";"15-29"
"1652";"Branca";"15-29"
"1653";"Branca";"15-29"
"1654";"Branca";"15-29"
"1655";"Branca";"15-29"
"1656";"Branca";"15-29"
"1657";"Branca";"15-29"
"1658";"Branca";"15-29"
"1659";"Branca";"15-29"
"1660";"Branca";"15-29"
"1661";"Branca";"15-29"
"1662";"Branca";"15-29"
"1663";"Branca";"15-29"
"1664";"Branca";"15-29"
"1665";"Branca";"15-29"
"1666";"Branca";"15-29"
"1667";"Branca";"15-29"
"1668";"Branca";"15-29"
"1669";"Branca";"15-29"
"1670";"Branca";"15-29"
"1671";"Branca";"15-29"
"1672";"Branca";"15-29"
"1673";"Branca";"15-29"
"1674";"Branca";"15-29"
"1675";"Branca";"15-29"
"1676";"Branca";"15-29"
"1677";"Branca";"15-29"
"1678";"Branca";"15-29"
"1679";"Branca";"15-29"
"1680";"Branca";"15-29"
"1681";"Branca";"15-29"
"1682";"Branca";"15-29"
"1683";"Branca";"15-29"
"1684";"Branca";"15-29"
"1685";"Branca";"15-29"
"1686";"Branca";"15-29"
"1687";"Branca";"15-29"
"1688";"Branca";"15-29"
"1689";"Branca";"15-29"
"1690";"Branca";"15-29"
"1691";"Branca";"15-29"
"1692";"Branca";"15-29"
"1693";"Branca";"15-29"
"1694";"Branca";"15-29"
"1695";"Branca";"15-29"
"1696";"Branca";"15-29"
"1697";"Branca";"15-29"
"1698";"Branca";"15-29"
"1699";"Branca";"15-29"
"1700";"Branca";"15-29"
"1701";"Branca";"15-29"
"1702";"Branca";"15-29"
"1703";"Branca";"15-29"
"1704";"Branca";"15-29"
"1705";"Branca";"15-29"
"1706";"Branca";"15-29"
"1707";"Branca";"15-29"
"1708";"Branca";"15-29"
"1709";"Branca";"15-29"
"1710";"Branca";"15-29"
"1711";"Branca";"15-29"
"1712";"Branca";"15-29"
"1713";"Branca";"15-29"
"1714";"Branca";"15-29"
"1715";"Branca";"15-29"
"1716";"Branca";"15-29"
"1717";"Branca";"15-29"
"1718";"Branca";"15-29"
"1719";"Branca";"15-29"
"1720";"Branca";"15-29"
"1721";"Branca";"15-29"
"1722";"Branca";"15-29"
"1723";"Branca";"15-29"
"1724";"Branca";"15-29"
"1725";"Branca";"15-29"
"1726";"Branca";"15-29"
"1727";"Branca";"15-29"
"1728";"Branca";"15-29"
"1729";"Branca";"15-29"
"1730";"Branca";"15-29"
"1731";"Branca";"15-29"
"1732";"Branca";"15-29"
"1733";"Branca";"15-29"
"1734";"Branca";"15-29"
"1735";"Branca";"15-29"
"1736";"Branca";"15-29"
"1737";"Branca";"15-29"
"1738";"Branca";"15-29"
"1739";"Branca";"15-29"
"1740";"Branca";"15-29"
"1741";"Branca";"15-29"
"1742";"Branca";"15-29"
"1743";"Branca";"15-29"
"1744";"Branca";"15-29"
"1745";"Branca";"15-29"
"1746";"Branca";"15-29"
"1747";"Branca";"15-29"
"1748";"Branca";"15-29"
"1749";"Branca";"15-29"
"1750";"Branca";"15-29"
"1751";"Branca";"15-29"
"1752";"Branca";"15-29"
"1753";"Branca";"15-29"
"1754";"Branca";"15-29"
"1755";"Branca";"15-29"
"1756";"Branca";"15-29"
"1757";"Branca";"15-29"
"1758";"Branca";"15-29"
"1759";"Branca";"15-29"
"1760";"Branca";"15-29"
"1761";"Branca";"15-29"
"1762";"Branca";"15-29"
"1763";"Branca";"15-29"
"1764";"Branca";"15-29"
"1765";"Branca";"15-29"
"1766";"Branca";"15-29"
"1767";"Branca";"15-29"
"1768";"Branca";"15-29"
"1769";"Branca";"15-29"
"1770";"Branca";"15-29"
"1771";"Branca";"15-29"
"1772";"Branca";"15-29"
"1773";"Branca";"15-29"
"1774";"Branca";"15-29"
"1775";"Branca";"15-29"
"1776";"Branca";"15-29"
"1777";"Branca";"15-29"
"1778";"Branca";"15-29"
"1779";"Branca";"15-29"
"1780";"Branca";"15-29"
"1781";"Branca";"15-29"
"1782";"Branca";"15-29"
"1783";"Branca";"15-29"
"1784";"Branca";"15-29"
"1785";"Branca";"15-29"
"1786";"Branca";"15-29"
"1787";"Branca";"15-29"
"1788";"Branca";"15-29"
"1789";"Branca";"15-29"
"1790";"Branca";"15-29"
"1791";"Branca";"15-29"
"1792";"Branca";"15-29"
"1793";"Branca";"15-29"
"1794";"Branca";"15-29"
"1795";"Branca";"15-29"
"1796";"Branca";"15-29"
"1797";"Branca";"15-29"
"1798";"Branca";"15-29"
"1799";"Branca";"15-29"
"1800";"Branca";"15-29"
"1801";"Branca";"15-29"
"1802";"Branca";"15-29"
"1803";"Branca";"15-29"
"1804";"Branca";"15-29"
"1805";"Branca";"15-29"
"1806";"Branca";"15-29"
"1807";"Branca";"15-29"
"1808";"Branca";"15-29"
"1809";"Branca";"15-29"
"1810";"Branca";"15-29"
"1811";"Branca";"15-29"
"1812";"Branca";"15-29"
"1813";"Branca";"15-29"
"1814";"Branca";"15-29"
"1815";"Branca";"15-29"
"1816";"Branca";"15-29"
"1817";"Branca";"15-29"
"1818";"Branca";"15-29"
"1819";"Branca";"15-29"
"1820";"Branca";"15-29"
"1821";"Branca";"15-29"
"1822";"Branca";"15-29"
"1823";"Branca";"15-29"
"1824";"Branca";"15-29"
"1825";"Branca";"15-29"
"1826";"Branca";"15-29"
"1827";"Branca";"15-29"
"1828";"Branca";"15-29"
"1829";"Branca";"15-29"
"1830";"Branca";"15-29"
"1831";"Branca";"15-29"
"1832";"Branca";"15-29"
"1833";"Branca";"15-29"
"1834";"Branca";"15-29"
"1835";"Branca";"15-29"
"1836";"Branca";"15-29"
"1837";"Branca";"15-29"
"1838";"Branca";"15-29"
"1839";"Branca";"15-29"
"1840";"Branca";"15-29"
"1841";"Branca";"15-29"
"1842";"Branca";"15-29"
"1843";"Branca";"15-29"
"1844";"Branca";"15-29"
"1845";"Branca";"15-29"
"1846";"Branca";"15-29"
"1847";"Branca";"15-29"
"1848";"Branca";"15-29"
"1849";"Branca";"15-29"
"1850";"Branca";"15-29"
"1851";"Branca";"15-29"
"1852";"Branca";"15-29"
"1853";"Branca";"15-29"
"1854";"Branca";"15-29"
"1855";"Branca";"15-29"
"1856";"Branca";"15-29"
"1857";"Branca";"15-29"
"1858";"Branca";"15-29"
"1859";"Branca";"15-29"
"1860";"Branca";"15-29"
"1861";"Branca";"15-29"
"1862";"Branca";"15-29"
"1863";"Branca";"15-29"
"1864";"Branca";"15-29"
"1865";"Branca";"15-29"
"1866";"Branca";"15-29"
"1867";"Branca";"15-29"
"1868";"Branca";"15-29"
"1869";"Branca";"15-29"
"1870";"Branca";"15-29"
"1871";"Branca";"15-29"
"1872";"Branca";"15-29"
"1873";"Branca";"15-29"
"1874";"Branca";"15-29"
"1875";"Branca";"15-29"
"1876";"Branca";"15-29"
"1877";"Branca";"15-29"
"1878";"Branca";"15-29"
"1879";"Branca";"15-29"
"1880";"Branca";"15-29"
"1881";"Branca";"15-29"
"1882";"Branca";"15-29"
"1883";"Branca";"15-29"
"1884";"Branca";"15-29"
"1885";"Branca";"15-29"
"1886";"Branca";"15-29"
"1887";"Branca";"15-29"
"1888";"Branca";"15-29"
"1889";"Branca";"15-29"
"1890";"Branca";"15-29"
"1891";"Branca";"15-29"
"1892";"Branca";"15-29"
"1893";"Branca";"15-29"
"1894";"Branca";"15-29"
"1895";"Branca";"15-29"
"1896";"Branca";"15-29"
"1897";"Branca";"15-29"
"1898";"Branca";"15-29"
"1899";"Branca";"15-29"
"1900";"Branca";"15-29"
"1901";"Branca";"15-29"
"1902";"Branca";"15-29"
"1903";"Branca";"15-29"
"1904";"Branca";"15-29"
"1905";"Branca";"15-29"
"1906";"Branca";"15-29"
"1907";"Branca";"15-29"
"1908";"Branca";"15-29"
